severity,anomaly_type,suggested_action,panel_id,parent_drawing_key,split,phase,status,error,quality_flags,panel_entity_count,base_segment_count,split_segment_count,intersection_count,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,panel_png_path,topology_v1_panel_json_path
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/220Kv枢纽变电站主接线图wm666.taobao.com#panel_000,_P1_staging/220Kv枢纽变电站主接线图wm666.taobao.com,train,P1,ok,,high_fragmentation,1685,1266,1870,510,1936,1825,314,0.04,0.0641,datas/qa_and_png/P1_oda_output/220Kv枢纽变电站主接线图wm666.taobao.com.png,outputs/topology_panel_v1/_P1_staging/220Kv枢纽变电站主接线图wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch3/所用备用分支二次接线图(B066-500-2105)wm666.taobao.com#panel_000,_P3_staging_batch3/所用备用分支二次接线图(B066-500-2105)wm666.taobao.com,train,P3,ok,,high_fragmentation,1359,876,1874,892,1478,1804,141,0.046,0.1025,datas/qa_and_png/P3_oda_output/所用备用分支二次接线图(B066-500-2105)wm666.taobao.com.png,outputs/topology_panel_v1/_P3_staging_batch3/所用备用分支二次接线图(B066-500-2105)wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/220KV配电室电气主接线图#panel_000,_P1_staging/220KV配电室电气主接线图,train,P1,ok,,high_fragmentation,1606,1099,1872,533,1986,1795,414,0.1253,0.1365,datas/qa_and_png/P1_oda_output/220KV配电室电气主接线图.png,outputs/topology_panel_v1/_P1_staging/220KV配电室电气主接线图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch4/厂用变保护单元原理图#panel_000,_P3_staging_batch4/厂用变保护单元原理图,train,P3,ok,,high_fragmentation,1701,930,1850,579,1830,1772,301,0.1061,0.0705,datas/qa_and_png/P3_oda_output/厂用变保护单元原理图.png,outputs/topology_panel_v1/_P3_staging_batch4/厂用变保护单元原理图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch3/08单作用电磁阀软手操单元接线图#panel_000,_P3_staging_batch3/08单作用电磁阀软手操单元接线图,train,P3,ok,,high_fragmentation,579,1262,1823,348,1711,1746,207,0.0223,0.1174,datas/qa_and_png/P3_oda_output/08单作用电磁阀软手操单元接线图.png,outputs/topology_panel_v1/_P3_staging_batch3/08单作用电磁阀软手操单元接线图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/石塔变电站35kv江鑫出线扩建工程电气主接线图#panel_000,_P1_staging/石塔变电站35kv江鑫出线扩建工程电气主接线图,train,P1,ok,,high_fragmentation,905,877,1778,538,1777,1727,157,0.0261,0.0347,datas/qa_and_png/P1_oda_output/石塔变电站35kv江鑫出线扩建工程电气主接线图.png,outputs/topology_panel_v1/_P1_staging/石塔变电站35kv江鑫出线扩建工程电气主接线图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/石塔变电站35kv江鑫出线扩建工程电气主接线图wm666.taobao.com#panel_000,_P1_staging/石塔变电站35kv江鑫出线扩建工程电气主接线图wm666.taobao.com,train,P1,ok,,high_fragmentation,905,877,1778,538,1777,1727,157,0.0261,0.0347,datas/qa_and_png/P1_oda_output/石塔变电站35kv江鑫出线扩建工程电气主接线图wm666.taobao.com.png,outputs/topology_panel_v1/_P1_staging/石塔变电站35kv江鑫出线扩建工程电气主接线图wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,"_P2_staging/220kVI,III分段隔离开关控制信号回路(B066-500-1706)wm666.taobao.com#panel_000","_P2_staging/220kVI,III分段隔离开关控制信号回路(B066-500-1706)wm666.taobao.com",train,P2,ok,,high_fragmentation,1255,929,1805,726,1544,1699,208,0.0377,0.1012,"datas/qa_and_png/P2_oda_output/220kVI,III分段隔离开关控制信号回路(B066-500-1706)wm666.taobao.com.png","outputs/topology_panel_v1/_P2_staging/220kVI,III分段隔离开关控制信号回路(B066-500-1706)wm666.taobao.com#panel_000.topology.v1.json"
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/某电厂电气主接线图#panel_000,_P1_staging/某电厂电气主接线图,val,P1,ok,,high_fragmentation,1828,1380,1786,361,1957,1681,371,0.091,0.0184,datas/qa_and_png/P1_oda_output/某电厂电气主接线图.png,outputs/topology_panel_v1/_P1_staging/某电厂电气主接线图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/QA-D201-01(#1主变示意图及电流电压回路图)#panel_000,_P1_staging/QA-D201-01(#1主变示意图及电流电压回路图),val,P1,ok,,high_fragmentation,1570,938,1671,622,1575,1669,196,0.0563,0.1162,datas/qa_and_png/P1_oda_output/QA-D201-01(#1主变示意图及电流电压回路图).png,outputs/topology_panel_v1/_P1_staging/QA-D201-01(#1主变示意图及电流电压回路图)#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/QA-D201-01(#1主变示意图及电流电压回路图)__117#panel_000,_P1_staging/QA-D201-01(#1主变示意图及电流电压回路图)__117,train,P1,ok,,high_fragmentation,1570,938,1671,622,1575,1669,196,0.0563,0.1162,datas/qa_and_png/P1_oda_output/QA-D201-01(#1主变示意图及电流电压回路图)__117.png,outputs/topology_panel_v1/_P1_staging/QA-D201-01(#1主变示意图及电流电压回路图)__117#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/主变.35kV侧隔离开关操作机构二次接线图(B066-500-0305)wm666.taobao.com#panel_000,_P1_staging/主变.35kV侧隔离开关操作机构二次接线图(B066-500-0305)wm666.taobao.com,train,P1,ok,,high_fragmentation,1802,1113,1749,434,1543,1669,135,0.0413,0.0851,datas/qa_and_png/P1_oda_output/主变.35kV侧隔离开关操作机构二次接线图(B066-500-0305)wm666.taobao.com.png,outputs/topology_panel_v1/_P1_staging/主变.35kV侧隔离开关操作机构二次接线图(B066-500-0305)wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch3/500kV中断路器(32WDL)电流电压回路(B066-500-0509)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV中断路器(32WDL)电流电压回路(B066-500-0509)wm666.taobao.com,train,P3,ok,,high_fragmentation,1620,1132,1708,488,1765,1662,336,0.0987,0.0542,datas/qa_and_png/P3_oda_output/500kV中断路器(32WDL)电流电压回路(B066-500-0509)wm666.taobao.com.png,outputs/topology_panel_v1/_P3_staging_batch3/500kV中断路器(32WDL)电流电压回路(B066-500-0509)wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch2/M保护配置#panel_000,_P3_staging_batch2/M保护配置,train,P3,ok,,high_fragmentation,1331,1186,1841,624,1118,1656,205,0.0151,0.0598,datas/qa_and_png/P3_oda_output/M保护配置.png,outputs/topology_panel_v1/_P3_staging_batch2/M保护配置#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch1/继电保护及测量表计配置图#panel_000,_P3_staging_batch1/继电保护及测量表计配置图,train,P3,ok,,high_fragmentation,1406,1235,1660,415,1696,1639,308,0.0854,0.0659,datas/qa_and_png/P3_oda_output/继电保护及测量表计配置图.png,outputs/topology_panel_v1/_P3_staging_batch1/继电保护及测量表计配置图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch3/继电保护及测量表计配置图wm666.taobao.com#panel_000,_P3_staging_batch3/继电保护及测量表计配置图wm666.taobao.com,train,P3,ok,,high_fragmentation,1405,1235,1660,415,1696,1639,308,0.0854,0.0659,datas/qa_and_png/P3_oda_output/继电保护及测量表计配置图wm666.taobao.com.png,outputs/topology_panel_v1/_P3_staging_batch3/继电保护及测量表计配置图wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch2/小盐场工程线变组保护测控装置接线原理图#panel_000,_P3_staging_batch2/小盐场工程线变组保护测控装置接线原理图,train,P3,ok,,high_fragmentation,1526,912,1673,644,1413,1607,203,0.0902,0.1338,datas/qa_and_png/P3_oda_output/小盐场工程线变组保护测控装置接线原理图.png,outputs/topology_panel_v1/_P3_staging_batch2/小盐场工程线变组保护测控装置接线原理图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P2_staging/10KV变电所8-5硬塑料线路7#panel_000,_P2_staging/10KV变电所8-5硬塑料线路7,train,P2,ok,,high_fragmentation,621,899,1624,598,1183,1597,79,0.0094,0.1378,datas/qa_and_png/P2_oda_output/10KV变电所8-5硬塑料线路7.png,outputs/topology_panel_v1/_P2_staging/10KV变电所8-5硬塑料线路7#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/主变压器35kV侧隔离开关CJ6型操作机构二次接线原理图(B066-500-1219)wm666.taobao.com#panel_000,_P1_staging/主变压器35kV侧隔离开关CJ6型操作机构二次接线原理图(B066-500-1219)wm666.taobao.com,val,P1,ok,,high_fragmentation,1254,676,1578,692,1250,1570,108,0.014,0.1166,datas/qa_and_png/P1_oda_output/主变压器35kV侧隔离开关CJ6型操作机构二次接线原理图(B066-500-1219)wm666.taobao.com.png,outputs/topology_panel_v1/_P1_staging/主变压器35kV侧隔离开关CJ6型操作机构二次接线原理图(B066-500-1219)wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch3/EPS-DC系统模块输出灯具接线图17~2(gai)-R14版#panel_000,_P3_staging_batch3/EPS-DC系统模块输出灯具接线图17~2(gai)-R14版,val,P3,ok,,high_fragmentation,1054,839,1692,560,1453,1518,148,0.0428,0.1166,datas/qa_and_png/P3_oda_output/EPS-DC系统模块输出灯具接线图17~2(gai)-R14版.png,outputs/topology_panel_v1/_P3_staging_batch3/EPS-DC系统模块输出灯具接线图17~2(gai)-R14版#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch3/所用备用分支二次线接线图(B066-500-0903)wm666.taobao.com#panel_000,_P3_staging_batch3/所用备用分支二次线接线图(B066-500-0903)wm666.taobao.com,train,P3,ok,,high_fragmentation,1201,772,1561,707,1237,1513,105,0.0205,0.1084,datas/qa_and_png/P3_oda_output/所用备用分支二次线接线图(B066-500-0903)wm666.taobao.com.png,outputs/topology_panel_v1/_P3_staging_batch3/所用备用分支二次线接线图(B066-500-0903)wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch3/EPS-DC系统模块输出灯具接线图17~20-R14版#panel_000,_P3_staging_batch3/EPS-DC系统模块输出灯具接线图17~20-R14版,train,P3,ok,,high_fragmentation,1053,839,1696,562,1437,1512,140,0.0397,0.1151,datas/qa_and_png/P3_oda_output/EPS-DC系统模块输出灯具接线图17~20-R14版.png,outputs/topology_panel_v1/_P3_staging_batch3/EPS-DC系统模块输出灯具接线图17~20-R14版#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch3/500kV母线侧断路器(31WDL)电流电压回路(B066-500-0507)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(31WDL)电流电压回路(B066-500-0507)wm666.taobao.com,val,P3,ok,,high_fragmentation,1457,1008,1541,451,1594,1498,303,0.1015,0.0601,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(31WDL)电流电压回路(B066-500-0507)wm666.taobao.com.png,outputs/topology_panel_v1/_P3_staging_batch3/500kV母线侧断路器(31WDL)电流电压回路(B066-500-0507)wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/35kv江鑫－主变6kv侧开关控制信号回路原理接线图#panel_000,_P1_staging/35kv江鑫－主变6kv侧开关控制信号回路原理接线图,train,P1,ok,,high_fragmentation,1526,1033,1582,440,1537,1474,243,0.0651,0.1343,datas/qa_and_png/P1_oda_output/35kv江鑫－主变6kv侧开关控制信号回路原理接线图.png,outputs/topology_panel_v1/_P1_staging/35kv江鑫－主变6kv侧开关控制信号回路原理接线图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/35kv江鑫－主变6kv侧开关控制信号回路原理接线图wm666.taobao.com#panel_000,_P1_staging/35kv江鑫－主变6kv侧开关控制信号回路原理接线图wm666.taobao.com,val,P1,ok,,high_fragmentation,1526,1033,1582,440,1537,1474,243,0.0651,0.1343,datas/qa_and_png/P1_oda_output/35kv江鑫－主变6kv侧开关控制信号回路原理接线图wm666.taobao.com.png,outputs/topology_panel_v1/_P1_staging/35kv江鑫－主变6kv侧开关控制信号回路原理接线图wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch3/500kV母线侧断路器(21WDL)电流电压回路(B066-500-0501)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(21WDL)电流电压回路(B066-500-0501)wm666.taobao.com,train,P3,ok,,high_fragmentation,1469,994,1507,441,1579,1470,312,0.1048,0.0612,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(21WDL)电流电压回路(B066-500-0501)wm666.taobao.com.png,outputs/topology_panel_v1/_P3_staging_batch3/500kV母线侧断路器(21WDL)电流电压回路(B066-500-0501)wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch3/消防水泵出口电动阀电动机二次接线图(B066-500-2112)wm666.taobao.com#panel_000,_P3_staging_batch3/消防水泵出口电动阀电动机二次接线图(B066-500-2112)wm666.taobao.com,train,P3,ok,,high_fragmentation,1267,884,1507,483,1367,1453,255,0.0633,0.1487,datas/qa_and_png/P3_oda_output/消防水泵出口电动阀电动机二次接线图(B066-500-2112)wm666.taobao.com.png,outputs/topology_panel_v1/_P3_staging_batch3/消防水泵出口电动阀电动机二次接线图(B066-500-2112)wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch2/变压器保护控制接线#panel_000,_P3_staging_batch2/变压器保护控制接线,train,P3,ok,,high_fragmentation,2464,871,1532,417,1488,1435,258,0.0815,0.1052,datas/qa_and_png/P3_oda_output/变压器保护控制接线.png,outputs/topology_panel_v1/_P3_staging_batch2/变压器保护控制接线#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/主变保护测控屏屏面布置图及元件表#panel_001,_P1_staging/主变保护测控屏屏面布置图及元件表,val,P1,ok,,high_fragmentation,1233,979,1439,485,1078,1421,138,0.0542,0.1112,outputs/panels/P1/P1_staging__主变保护测控屏屏面布置图及元件表__panel_001.png,outputs/topology_panel_v1/_P1_staging/主变保护测控屏屏面布置图及元件表#panel_001.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P2_staging/220KV系统图#panel_000,_P2_staging/220KV系统图,train,P2,ok,,high_fragmentation,864,667,1431,475,1370,1384,87,0.0332,0.1344,datas/qa_and_png/P2_oda_output/220KV系统图.png,outputs/topology_panel_v1/_P2_staging/220KV系统图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/电厂烟气脱硫电气主接线#panel_000,_P1_staging/电厂烟气脱硫电气主接线,val,P1,ok,,high_fragmentation,1294,745,1386,339,1686,1382,333,0.1165,0.0232,datas/qa_and_png/P1_oda_output/电厂烟气脱硫电气主接线.png,outputs/topology_panel_v1/_P1_staging/电厂烟气脱硫电气主接线#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch3/500kV中断路器(12WDL)电流电压回路(B066-500-0525)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV中断路器(12WDL)电流电压回路(B066-500-0525)wm666.taobao.com,train,P3,ok,,high_fragmentation,1373,918,1424,446,1471,1376,292,0.1076,0.0661,datas/qa_and_png/P3_oda_output/500kV中断路器(12WDL)电流电压回路(B066-500-0525)wm666.taobao.com.png,outputs/topology_panel_v1/_P3_staging_batch3/500kV中断路器(12WDL)电流电压回路(B066-500-0525)wm666.taobao.com#panel_000.topology.v1.json
